Subject, Condition, Stim1, Stim2, RT, Correct, Item
JRK,Orientation_NO_Lines,None,None,660.16,1,41
JRK,Orientation_NO_Lines,Absent,DownRight,380.96,1,1060
JRK,Orientation_NO_Lines,UpRight,DownLeft,339.51,1,113
JRK,Orientation_NO_Lines,None,Absent,535.83,1,412
JRK,Orientation_NO_Lines,None,None,474.82,1,48
JRK,Orientation_NO_Lines,DownRight,Absent,333.57,1,780
JRK,Orientation_NO_Lines,UpRight,DownLeft,361.60,1,149
JRK,Orientation_NO_Lines,UpRight,DownLeft,361.26,1,157
JRK,Orientation_NO_Lines,Absent,None,652.48,1,551
JRK,Orientation_NO_Lines,DownRight,UpLeft,350.77,1,192
JRK,Orientation_NO_Lines,DownRight,UpLeft,336.73,1,185
JRK,Orientation_NO_Lines,UpRight,Absent,796.25,1,647
JRK,Orientation_NO_Lines,UpRight,UpRight,428.98,1,264
JRK,Orientation_NO_Lines,UpRight,DownLeft,307.31,1,111
JRK,Orientation_NO_Lines,Absent,UpLeft,326.53,1,814
JRK,Orientation_NO_Lines,UpRight,DownLeft,299.76,1,120
JRK,Orientation_NO_Lines,Absent,DownRight,406.06,1,1049
JRK,Orientation_NO_Lines,UpLeft,UpLeft,390.05,1,350
JRK,Orientation_NO_Lines,DownRight,Absent,366.22,1,774
JRK,Orientation_NO_Lines,UpLeft,Absent,359.02,1,1109
JRK,Orientation_NO_Lines,Absent,DownRight,634.60,1,1066
JRK,Orientation_NO_Lines,Absent,None,264.39,0,501
JRK,Orientation_NO_Lines,DownRight,DownRight,365.80,1,330
JRK,Orientation_NO_Lines,Absent,None,410.46,1,530
JRK,Orientation_NO_Lines,Absent,DownLeft,455.13,1,707
JRK,Orientation_NO_Lines,Absent,UpLeft,358.89,1,796
JRK,Orientation_NO_Lines,UpLeft,Absent,463.23,1,1103
JRK,Orientation_NO_Lines,DownRight,Absent,216.32,1,727
JRK,Orientation_NO_Lines,DownRight,Absent,274.67,1,772
JRK,Orientation_NO_Lines,Absent,None,644.18,1,571
JRK,Orientation_NO_Lines,None,Absent,556.75,1,461
JRK,Orientation_NO_Lines,DownRight,DownRight,523.13,1,319
JRK,Orientation_NO_Lines,DownRight,UpLeft,318.29,1,174
JRK,Orientation_NO_Lines,None,None,454.92,1,81
JRK,Orientation_NO_Lines,Absent,UpLeft,380.21,1,861
JRK,Orientation_NO_Lines,Absent,DownLeft,393.56,1,693
JRK,Orientation_NO_Lines,Absent,None,405.93,0,525
JRK,Orientation_NO_Lines,UpRight,Absent,365.47,1,877
JRK,Orientation_NO_Lines,Absent,UpLeft,718.34,0,1121
JRK,Orientation_NO_Lines,UpRight,UpRight,398.04,1,271
JRK,Orientation_NO_Lines,UpRight,Absent,335.07,1,591
JRK,Orientation_NO_Lines,Absent,UpRight,375.81,1,903
JRK,Orientation_NO_Lines,UpRight,DownLeft,297.19,1,148
JRK,Orientation_NO_Lines,DownRight,Absent,272.37,1,1015
JRK,Orientation_NO_Lines,DownRight,UpLeft,227.02,1,203
JRK,Orientation_NO_Lines,DownRight,DownRight,406.71,1,316
JRK,Orientation_NO_Lines,None,Absent,213.60,0,390
JRK,Orientation_NO_Lines,Absent,UpRight,418.73,1,925
JRK,Orientation_NO_Lines,Absent,DownLeft,524.05,1,661
JRK,Orientation_NO_Lines,Absent,None,316.28,1,512
JRK,Orientation_NO_Lines,DownRight,DownRight,383.44,1,323
JRK,Orientation_NO_Lines,UpRight,Absent,170.77,1,637
JRK,Orientation_NO_Lines,UpRight,Absent,308.38,1,617
JRK,Orientation_NO_Lines,UpRight,DownLeft,280.64,1,161
JRK,Orientation_NO_Lines,UpLeft,UpLeft,282.25,1,354
JRK,Orientation_NO_Lines,UpRight,DownLeft,297.55,1,109
JRK,Orientation_NO_Lines,Absent,DownRight,590.74,1,1061
JRK,Orientation_NO_Lines,DownLeft,Absent,386.87,1,964
JRK,Orientation_NO_Lines,UpRight,Absent,307.27,1,893
JRK,Orientation_NO_Lines,Absent,DownLeft,723.74,1,698
JRK,Orientation_NO_Lines,UpRight,Absent,369.19,1,898
JRK,Orientation_NO_Lines,UpRight,Absent,301.33,1,635
JRK,Orientation_NO_Lines,Absent,None,497.65,0,567
JRK,Orientation_NO_Lines,DownRight,Absent,408.26,1,721
JRK,Orientation_NO_Lines,Absent,UpLeft,452.92,1,1119
JRK,Orientation_NO_Lines,UpLeft,Absent,334.18,1,1084
JRK,Orientation_NO_Lines,None,None,582.36,1,72
JRK,Orientation_NO_Lines,Absent,UpRight,449.92,1,913
JRK,Orientation_NO_Lines,DownLeft,DownLeft,330.20,1,281
JRK,Orientation_NO_Lines,UpRight,Absent,334.74,1,623
JRK,Orientation_NO_Lines,UpRight,Absent,334.40,1,607
JRK,Orientation_NO_Lines,DownLeft,DownLeft,348.73,1,305
JRK,Orientation_NO_Lines,Absent,None,408.06,1,543
JRK,Orientation_NO_Lines,Absent,DownLeft,465.44,1,686
JRK,Orientation_NO_Lines,Absent,DownRight,472.92,1,1068
JRK,Orientation_NO_Lines,Absent,UpLeft,300.37,1,805
JRK,Orientation_NO_Lines,Absent,UpLeft,276.54,1,1134
JRK,Orientation_NO_Lines,UpLeft,UpLeft,375.99,1,359
JRK,Orientation_NO_Lines,DownRight,Absent,912.96,0,1043
JRK,Orientation_NO_Lines,UpRight,UpRight,357.83,1,262
JRK,Orientation_NO_Lines,UpLeft,UpLeft,330.09,1,371
JRK,Orientation_NO_Lines,UpRight,Absent,111.55,1,634
JRK,Orientation_NO_Lines,DownRight,DownRight,437.02,0,339
JRK,Orientation_NO_Lines,None,Absent,666.61,1,432
JRK,Orientation_NO_Lines,Absent,DownLeft,458.83,1,677
JRK,Orientation_NO_Lines,DownRight,UpLeft,362.59,1,199
JRK,Orientation_NO_Lines,Absent,UpLeft,628.38,1,1128
JRK,Orientation_NO_Lines,Absent,None,603.57,0,566
JRK,Orientation_NO_Lines,DownRight,Absent,420.25,1,754
JRK,Orientation_NO_Lines,None,None,2000.00,0,52
JRK,Orientation_NO_Lines,None,Absent,183.75,0,401
JRK,Orientation_NO_Lines,Absent,None,499.44,1,568
JRK,Orientation_NO_Lines,Absent,DownRight,542.14,1,1055
JRK,Orientation_NO_Lines,None,None,917.52,1,94
JRK,Orientation_NO_Lines,UpRight,UpRight,445.56,1,250
JRK,Orientation_NO_Lines,None,None,412.92,1,35
JRK,Orientation_NO_Lines,DownRight,Absent,589.67,1,744
JRK,Orientation_NO_Lines,DownLeft,Absent,416.13,1,955
JRK,Orientation_NO_Lines,Absent,None,626.15,1,523
JRK,Orientation_NO_Lines,DownLeft,Absent,391.95,1,952
JRK,Orientation_NO_Lines,DownLeft,Absent,339.75,1,969
JRK,Orientation_NO_Lines,DownLeft,DownLeft,407.89,1,312
JRK,Orientation_NO_Lines,None,None,610.08,1,39
JRK,Orientation_NO_Lines,DownRight,Absent,383.71,1,757
JRK,Orientation_NO_Lines,UpRight,Absent,322.69,1,586
JRK,Orientation_NO_Lines,UpRight,Absent,589.46,1,641
JRK,Orientation_NO_Lines,UpRight,UpRight,353.31,1,257
JRK,Orientation_NO_Lines,UpRight,UpRight,479.18,1,270
JRK,Orientation_NO_Lines,Absent,DownLeft,476.87,1,656
JRK,Orientation_NO_Lines,DownRight,DownRight,490.22,0,333
JRK,Orientation_NO_Lines,UpRight,DownLeft,549.56,1,99
JRK,Orientation_NO_Lines,UpLeft,UpLeft,433.75,1,367
JRK,Orientation_NO_Lines,None,None,344.37,1,5
JRK,Orientation_NO_Lines,None,Absent,515.25,1,402
JRK,Orientation_NO_Lines,UpRight,Absent,851.48,0,599
JRK,Orientation_NO_Lines,None,Absent,586.95,1,398
JRK,Orientation_NO_Lines,None,None,647.27,1,86
JRK,Orientation_NO_Lines,None,Absent,478.62,1,404
JRK,Orientation_NO_Lines,None,None,357.93,1,24
JRK,Orientation_NO_Lines,Absent,None,417.26,1,521
JRK,Orientation_NO_Lines,DownRight,Absent,469.75,1,729
JRK,Orientation_NO_Lines,DownRight,Absent,395.04,1,735
JRK,Orientation_NO_Lines,UpRight,UpRight,619.74,1,259
JRK,Orientation_NO_Lines,DownRight,UpLeft,354.23,1,189
JRK,Orientation_NO_Lines,DownRight,Absent,727.65,0,782
JRK,Orientation_NO_Lines,Absent,DownLeft,586.40,1,690
JRK,Orientation_NO_Lines,DownLeft,Absent,373.73,1,963
JRK,Orientation_NO_Lines,UpRight,DownLeft,444.81,1,141
JRK,Orientation_NO_Lines,None,Absent,348.58,0,436
JRK,Orientation_NO_Lines,DownRight,DownRight,828.65,1,329
JRK,Orientation_NO_Lines,Absent,DownLeft,408.55,1,978
JRK,Orientation_NO_Lines,Absent,UpRight,426.79,1,930
JRK,Orientation_NO_Lines,Absent,DownRight,361.86,1,1058
JRK,Orientation_NO_Lines,UpRight,DownLeft,214.75,1,134
JRK,Orientation_NO_Lines,Absent,DownLeft,403.24,1,991
JRK,Orientation_NO_Lines,Absent,DownRight,391.15,1,1080
JRK,Orientation_NO_Lines,Absent,DownLeft,288.06,1,986
JRK,Orientation_NO_Lines,Absent,None,417.85,1,517
JRK,Orientation_NO_Lines,None,None,422.39,1,3
JRK,Orientation_NO_Lines,DownRight,UpLeft,383.88,1,235
JRK,Orientation_NO_Lines,DownLeft,DownLeft,428.54,1,297
JRK,Orientation_NO_Lines,Absent,UpLeft,362.64,1,1117
JRK,Orientation_NO_Lines,Absent,UpRight,2000.00,0,909
JRK,Orientation_NO_Lines,Absent,UpLeft,736.69,0,798
JRK,Orientation_NO_Lines,DownRight,UpLeft,427.15,1,196
JRK,Orientation_NO_Lines,Absent,UpRight,266.33,1,904
JRK,Orientation_NO_Lines,DownRight,UpLeft,311.00,1,227
JRK,Orientation_NO_Lines,UpLeft,Absent,447.63,1,1091
JRK,Orientation_NO_Lines,DownLeft,Absent,324.00,1,968
JRK,Orientation_NO_Lines,DownRight,UpLeft,387.25,1,221
JRK,Orientation_NO_Lines,UpRight,Absent,449.52,1,640
JRK,Orientation_NO_Lines,UpRight,DownLeft,423.73,1,107
JRK,Orientation_NO_Lines,DownRight,UpLeft,435.13,1,212
JRK,Orientation_NO_Lines,None,Absent,600.13,1,463
JRK,Orientation_NO_Lines,DownLeft,DownLeft,621.31,1,300
JRK,Orientation_NO_Lines,None,Absent,522.14,0,447
JRK,Orientation_NO_Lines,DownLeft,Absent,452.32,1,970
JRK,Orientation_NO_Lines,UpRight,Absent,519.49,1,587
JRK,Orientation_NO_Lines,Absent,None,715.81,1,522
JRK,Orientation_NO_Lines,DownRight,DownRight,549.12,1,326
JRK,Orientation_NO_Lines,Absent,UpLeft,325.69,1,1135
JRK,Orientation_NO_Lines,DownRight,DownRight,369.37,1,343
JRK,Orientation_NO_Lines,UpRight,UpRight,2000.00,0,273
JRK,Orientation_NO_Lines,UpLeft,UpLeft,2000.00,0,370
JRK,Orientation_NO_Lines,None,None,461.28,1,45
JRK,Orientation_NO_Lines,Absent,DownRight,656.62,1,1048
JRK,Orientation_NO_Lines,Absent,UpLeft,738.46,1,801
JRK,Orientation_NO_Lines,None,Absent,645.16,1,472
JRK,Orientation_NO_Lines,Absent,UpLeft,368.90,1,823
JRK,Orientation_NO_Lines,None,None,468.35,1,9
JRK,Orientation_NO_Lines,UpRight,Absent,316.34,1,582
JRK,Orientation_NO_Lines,Absent,UpLeft,230.87,1,799
JRK,Orientation_NO_Lines,UpRight,DownLeft,448.71,1,117
JRK,Orientation_NO_Lines,DownRight,DownRight,468.91,1,335
JRK,Orientation_NO_Lines,Absent,DownLeft,511.61,1,688
JRK,Orientation_NO_Lines,UpRight,Absent,335.15,1,645
JRK,Orientation_NO_Lines,Absent,DownLeft,2000.00,0,1003
JRK,Orientation_NO_Lines,None,None,240.52,0,59
JRK,Orientation_NO_Lines,Absent,DownLeft,429.99,1,687
JRK,Orientation_NO_Lines,UpLeft,Absent,390.50,1,1097
JRK,Orientation_NO_Lines,UpRight,DownLeft,543.77,1,125
JRK,Orientation_NO_Lines,Absent,UpLeft,415.24,1,1138
JRK,Orientation_NO_Lines,UpRight,DownLeft,2000.00,0,97
JRK,Orientation_NO_Lines,None,Absent,453.68,1,399
JRK,Orientation_NO_Lines,Absent,None,381.91,0,540
JRK,Orientation_NO_Lines,Absent,UpLeft,460.82,1,1137
JRK,Orientation_NO_Lines,Absent,DownLeft,332.33,1,710
JRK,Orientation_NO_Lines,Absent,DownLeft,570.68,1,654
JRK,Orientation_NO_Lines,UpRight,UpRight,208.31,1,247
JRK,Orientation_NO_Lines,DownLeft,DownLeft,393.87,1,311
JRK,Orientation_NO_Lines,Absent,DownRight,365.15,1,1067
JRK,Orientation_NO_Lines,Absent,DownLeft,2000.00,0,703
JRK,Orientation_NO_Lines,UpRight,Absent,216.71,1,615
JRK,Orientation_NO_Lines,UpRight,Absent,424.77,1,583
JRK,Orientation_NO_Lines,DownLeft,DownLeft,128.93,1,283
JRK,Orientation_NO_Lines,Absent,DownLeft,377.11,1,998
JRK,Orientation_NO_Lines,UpRight,Absent,484.39,1,639
JRK,Orientation_NO_Lines,Absent,None,630.80,1,493
JRK,Orientation_NO_Lines,DownRight,UpLeft,71.76,1,220
JRK,Orientation_NO_Lines,DownRight,UpLeft,385.49,1,175
JRK,Orientation_NO_Lines,DownRight,UpLeft,433.09,1,238
JRK,Orientation_NO_Lines,UpRight,UpRight,759.54,1,246
JRK,Orientation_NO_Lines,Absent,UpLeft,626.12,1,843
JRK,Orientation_NO_Lines,None,None,665.89,1,73
JRK,Orientation_NO_Lines,DownRight,Absent,616.62,1,1030
JRK,Orientation_NO_Lines,Absent,UpLeft,460.70,1,836
JRK,Orientation_NO_Lines,Absent,DownLeft,493.62,1,979
JRK,Orientation_NO_Lines,DownRight,DownRight,351.40,1,347
JRK,Orientation_NO_Lines,UpRight,Absent,365.72,1,865
JRK,Orientation_NO_Lines,DownRight,Absent,25.85,1,1011
JRK,Orientation_NO_Lines,DownRight,Absent,468.74,1,753
JRK,Orientation_NO_Lines,Absent,DownLeft,279.55,1,681
JRK,Orientation_NO_Lines,Absent,DownLeft,347.70,1,990
JRK,Orientation_NO_Lines,DownRight,UpLeft,213.30,1,240
JRK,Orientation_NO_Lines,None,Absent,2000.00,0,414
JRK,Orientation_NO_Lines,Absent,UpLeft,293.82,1,795
JRK,Orientation_NO_Lines,None,None,405.99,1,16
JRK,Orientation_NO_Lines,UpLeft,UpLeft,407.60,1,375
JRK,Orientation_NO_Lines,DownRight,UpLeft,354.41,1,181
JRK,Orientation_NO_Lines,UpLeft,UpLeft,367.76,1,377
JRK,Orientation_NO_Lines,Absent,DownLeft,367.41,1,669
JRK,Orientation_NO_Lines,Absent,DownRight,324.99,1,1053
JRK,Orientation_NO_Lines,DownLeft,DownLeft,297.25,1,304
JRK,Orientation_NO_Lines,DownRight,UpLeft,350.71,1,177
JRK,Orientation_NO_Lines,Absent,UpLeft,593.02,1,854
JRK,Orientation_NO_Lines,Absent,UpLeft,429.27,1,841
JRK,Orientation_NO_Lines,UpRight,DownLeft,68.85,1,168
JRK,Orientation_NO_Lines,DownRight,Absent,2000.00,0,1014
JRK,Orientation_NO_Lines,Absent,DownLeft,675.77,1,689
JRK,Orientation_NO_Lines,DownRight,UpLeft,573.67,1,183
JRK,Orientation_NO_Lines,UpRight,Absent,417.75,1,878
JRK,Orientation_NO_Lines,None,Absent,574.93,1,468
JRK,Orientation_NO_Lines,None,Absent,677.32,1,455
JRK,Orientation_NO_Lines,Absent,UpLeft,442.14,1,829
JRK,Orientation_NO_Lines,UpRight,UpRight,509.31,1,253
JRK,Orientation_NO_Lines,UpRight,Absent,378.83,1,879
JRK,Orientation_NO_Lines,Absent,DownLeft,235.63,1,659
JRK,Orientation_NO_Lines,UpLeft,UpLeft,404.55,1,366
JRK,Orientation_NO_Lines,None,None,407.14,1,18
JRK,Orientation_NO_Lines,Absent,None,455.72,0,565
JRK,Orientation_NO_Lines,Absent,None,537.56,1,553
JRK,Orientation_NO_Lines,DownRight,Absent,489.27,1,1032
JRK,Orientation_NO_Lines,DownRight,UpLeft,418.47,1,239
JRK,Orientation_NO_Lines,Absent,UpLeft,566.85,1,1123
JRK,Orientation_NO_Lines,None,Absent,935.37,1,460
JRK,Orientation_NO_Lines,DownRight,Absent,702.16,1,1034
JRK,Orientation_NO_Lines,None,Absent,2000.00,0,396
JRK,Orientation_NO_Lines,DownRight,UpLeft,336.50,1,198
JRK,Orientation_NO_Lines,DownRight,UpLeft,289.18,1,173
JRK,Orientation_NO_Lines,UpRight,Absent,290.79,1,622
JRK,Orientation_NO_Lines,UpLeft,UpLeft,524.29,1,376
JRK,Orientation_NO_Lines,DownRight,DownRight,591.46,1,314
JRK,Orientation_NO_Lines,Absent,DownLeft,413.03,1,655
JRK,Orientation_NO_Lines,Absent,UpRight,516.40,1,901
JRK,Orientation_NO_Lines,None,None,550.30,1,42
JRK,Orientation_NO_Lines,Absent,UpLeft,475.59,1,815
JRK,Orientation_NO_Lines,UpRight,UpRight,248.24,1,267
JRK,Orientation_NO_Lines,DownRight,Absent,2000.00,0,1024
JRK,Orientation_NO_Lines,UpRight,Absent,393.33,1,605
JRK,Orientation_NO_Lines,UpLeft,UpLeft,520.19,1,381
JRK,Orientation_NO_Lines,None,Absent,354.48,0,446
JRK,Orientation_NO_Lines,UpLeft,Absent,325.76,1,1082
JRK,Orientation_NO_Lines,DownRight,UpLeft,369.44,1,195
JRK,Orientation_NO_Lines,UpLeft,UpLeft,659.70,0,356
JRK,Orientation_NO_Lines,DownRight,Absent,884.39,0,1029
JRK,Orientation_NO_Lines,Absent,None,556.27,1,515
JRK,Orientation_NO_Lines,DownLeft,DownLeft,430.68,0,308
JRK,Orientation_NO_Lines,Absent,None,274.76,1,485
JRK,Orientation_NO_Lines,None,Absent,651.11,1,480
JRK,Orientation_NO_Lines,Absent,UpLeft,629.24,0,1149
JRK,Orientation_NO_Lines,Absent,DownLeft,599.54,1,649
JRK,Orientation_NO_Lines,DownRight,UpLeft,638.33,1,214
JRK,Orientation_NO_Lines,Absent,UpLeft,895.36,0,834
JRK,Orientation_NO_Lines,None,Absent,688.52,1,419
JRK,Orientation_NO_Lines,None,None,646.10,1,2
JRK,Orientation_NO_Lines,Absent,DownLeft,802.30,0,699
JRK,Orientation_NO_Lines,UpLeft,UpLeft,418.40,0,351
JRK,Orientation_NO_Lines,Absent,UpLeft,417.08,0,1120
JRK,Orientation_NO_Lines,Absent,UpLeft,642.76,1,845
JRK,Orientation_NO_Lines,Absent,DownLeft,909.52,0,701
JRK,Orientation_NO_Lines,Absent,UpLeft,835.80,0,1140
JRK,Orientation_NO_Lines,Absent,None,398.08,1,556
JRK,Orientation_NO_Lines,Absent,DownLeft,795.96,0,691
JRK,Orientation_NO_Lines,Absent,UpLeft,2000.00,0,809
JRK,Orientation_NO_Lines,Absent,UpRight,2000.00,0,933
JRK,Orientation_NO_Lines,None,None,452.46,1,8
JRK,Orientation_NO_Lines,UpLeft,Absent,371.88,0,1099
JRK,Orientation_NO_Lines,Absent,UpLeft,536.89,0,827
JRK,Orientation_NO_Lines,None,None,396.63,1,85
JRK,Orientation_NO_Lines,None,Absent,420.74,1,453
JRK,Orientation_NO_Lines,UpRight,Absent,1278.49,0,585
JRK,Orientation_NO_Lines,Absent,DownLeft,190.11,0,662
JRK,Orientation_NO_Lines,None,None,250.43,1,71
JRK,Orientation_NO_Lines,None,Absent,301.94,1,475
JRK,Orientation_NO_Lines,UpLeft,Absent,318.23,0,1093
JRK,Orientation_NO_Lines,Absent,None,267.98,1,510
JRK,Orientation_NO_Lines,UpRight,Absent,617.92,1,616
JRK,Orientation_NO_Lines,UpRight,DownLeft,525.59,1,153
JRK,Orientation_NO_Lines,Absent,DownLeft,670.06,1,974
JRK,Orientation_NO_Lines,DownRight,Absent,1240.14,0,742
JRK,Orientation_NO_Lines,None,None,481.50,1,11
JRK,Orientation_NO_Lines,Absent,UpLeft,626.94,0,864
JRK,Orientation_NO_Lines,None,Absent,358.50,1,420
JRK,Orientation_NO_Lines,UpRight,UpRight,682.02,1,248
JRK,Orientation_NO_Lines,Absent,None,498.70,1,497
JRK,Orientation_NO_Lines,UpRight,Absent,428.89,0,638
JRK,Orientation_NO_Lines,UpRight,Absent,382.55,0,866
JRK,Orientation_NO_Lines,Absent,UpLeft,269.68,0,1152
JRK,Orientation_NO_Lines,DownRight,UpLeft,439.59,0,201
WYK,Orientation_NO_Lines,DownRight,Absent,437.57,1,1022
WYK,Orientation_NO_Lines,UpRight,Absent,390.26,1,596
WYK,Orientation_NO_Lines,Absent,None,501.45,0,486
WYK,Orientation_NO_Lines,None,Absent,525.56,1,414
WYK,Orientation_NO_Lines,Absent,DownLeft,542.82,1,682
WYK,Orientation_NO_Lines,None,None,573.78,0,15
WYK,Orientation_NO_Lines,UpRight,Absent,591.05,1,611
WYK,Orientation_NO_Lines,None,Absent,577.00,1,390
WYK,Orientation_NO_Lines,UpRight,UpRight,501.30,1,256
WYK,Orientation_NO_Lines,DownRight,Absent,392.35,1,750
WYK,Orientation_NO_Lines,Absent,UpLeft,467.34,1,851
WYK,Orientation_NO_Lines,UpLeft,UpLeft,397.51,1,384
WYK,Orientation_NO_Lines,DownRight,UpLeft,311.06,1,172
WYK,Orientation_NO_Lines,UpRight,DownLeft,388.01,1,116
WYK,Orientation_NO_Lines,UpRight,Absent,425.82,1,614
WYK,Orientation_NO_Lines,None,Absent,615.29,1,479
WYK,Orientation_NO_Lines,UpRight,UpRight,374.25,1,270
WYK,Orientation_NO_Lines,DownLeft,Absent,347.47,1,949
WYK,Orientation_NO_Lines,UpLeft,UpLeft,840.26,1,354
WYK,Orientation_NO_Lines,Absent,UpLeft,1112.90,1,811
WYK,Orientation_NO_Lines,DownRight,UpLeft,357.19,1,209
WYK,Orientation_NO_Lines,Absent,None,676.79,1,565
WYK,Orientation_NO_Lines,DownRight,Absent,488.58,1,784
WYK,Orientation_NO_Lines,DownLeft,Absent,456.92,1,957
WYK,Orientation_NO_Lines,DownRight,Absent,412.54,1,739
WYK,Orientation_NO_Lines,Absent,None,522.76,1,502
WYK,Orientation_NO_Lines,UpRight,Absent,398.14,1,871
WYK,Orientation_NO_Lines,UpRight,DownLeft,427.14,1,150
WYK,Orientation_NO_Lines,Absent,DownLeft,499.20,1,661
WYK,Orientation_NO_Lines,Absent,DownRight,399.05,1,1060
WYK,Orientation_NO_Lines,Absent,UpRight,882.06,1,906
WYK,Orientation_NO_Lines,None,None,693.84,1,45
WYK,Orientation_NO_Lines,DownLeft,Absent,520.31,1,961
WYK,Orientation_NO_Lines,Absent,DownLeft,446.58,1,695
WYK,Orientation_NO_Lines,UpRight,Absent,419.81,1,872
WYK,Orientation_NO_Lines,DownRight,Absent,482.08,1,761
WYK,Orientation_NO_Lines,UpLeft,Absent,390.73,1,1097
WYK,Orientation_NO_Lines,UpRight,DownLeft,369.83,1,143
WYK,Orientation_NO_Lines,UpRight,UpRight,481.03,1,247
WYK,Orientation_NO_Lines,DownLeft,DownLeft,530.58,1,305
WYK,Orientation_NO_Lines,Absent,DownLeft,279.75,1,1002
WYK,Orientation_NO_Lines,DownRight,UpLeft,373.33,1,194
WYK,Orientation_NO_Lines,DownLeft,Absent,362.22,1,967
WYK,Orientation_NO_Lines,None,None,721.94,1,53
WYK,Orientation_NO_Lines,Absent,UpLeft,405.55,1,835
WYK,Orientation_NO_Lines,UpLeft,Absent,396.39,1,1098
WYK,Orientation_NO_Lines,UpLeft,Absent,443.99,1,1101
WYK,Orientation_NO_Lines,Absent,DownLeft,524.85,1,989
WYK,Orientation_NO_Lines,UpRight,DownLeft,359.14,1,102
WYK,Orientation_NO_Lines,DownRight,Absent,407.72,1,785
WYK,Orientation_NO_Lines,Absent,UpLeft,402.47,1,1151
WYK,Orientation_NO_Lines,None,None,657.50,1,51
WYK,Orientation_NO_Lines,DownRight,UpLeft,390.03,1,187
WYK,Orientation_NO_Lines,DownLeft,DownLeft,420.02,1,288
WYK,Orientation_NO_Lines,None,Absent,1111.43,1,433
WYK,Orientation_NO_Lines,Absent,DownLeft,474.11,1,670
WYK,Orientation_NO_Lines,DownRight,DownRight,410.16,1,318
WYK,Orientation_NO_Lines,UpRight,Absent,443.08,1,895
WYK,Orientation_NO_Lines,Absent,None,533.73,0,490
WYK,Orientation_NO_Lines,DownRight,UpLeft,796.58,1,173
WYK,Orientation_NO_Lines,Absent,UpLeft,416.59,1,850
WYK,Orientation_NO_Lines,UpRight,UpRight,370.25,1,262
WYK,Orientation_NO_Lines,UpLeft,UpLeft,667.35,1,378
WYK,Orientation_NO_Lines,Absent,DownLeft,497.73,1,691
WYK,Orientation_NO_Lines,Absent,None,425.96,1,556
WYK,Orientation_NO_Lines,UpLeft,UpLeft,515.63,1,358
WYK,Orientation_NO_Lines,DownRight,Absent,411.56,1,772
WYK,Orientation_NO_Lines,UpRight,Absent,547.22,1,586
WYK,Orientation_NO_Lines,None,None,549.80,0,6
WYK,Orientation_NO_Lines,Absent,None,571.96,1,570
WYK,Orientation_NO_Lines,UpRight,UpRight,864.17,1,276
WYK,Orientation_NO_Lines,None,Absent,828.60,1,395
WYK,Orientation_NO_Lines,DownRight,Absent,469.16,1,1027
WYK,Orientation_NO_Lines,UpRight,Absent,416.95,1,879
WYK,Orientation_NO_Lines,UpRight,DownLeft,410.73,1,164
WYK,Orientation_NO_Lines,None,Absent,570.85,1,469
WYK,Orientation_NO_Lines,None,Absent,556.80,1,386
WYK,Orientation_NO_Lines,DownRight,DownRight,375.44,1,321
WYK,Orientation_NO_Lines,Absent,UpLeft,810.51,1,1131
WYK,Orientation_NO_Lines,None,Absent,1031.28,1,402
WYK,Orientation_NO_Lines,Absent,DownLeft,589.66,1,699
WYK,Orientation_NO_Lines,DownRight,UpLeft,329.04,1,175
WYK,Orientation_NO_Lines,UpLeft,Absent,1121.23,1,1085
WYK,Orientation_NO_Lines,DownLeft,DownLeft,393.89,1,304
WYK,Orientation_NO_Lines,None,None,885.71,1,85
WYK,Orientation_NO_Lines,DownRight,UpLeft,583.01,1,236
WYK,Orientation_NO_Lines,UpRight,Absent,395.78,1,867
WYK,Orientation_NO_Lines,DownRight,Absent,440.44,1,1009
WYK,Orientation_NO_Lines,DownRight,Absent,495.86,1,777
WYK,Orientation_NO_Lines,UpRight,Absent,431.92,1,873
WYK,Orientation_NO_Lines,Absent,None,488.31,0,549
WYK,Orientation_NO_Lines,UpLeft,UpLeft,615.16,1,367
WYK,Orientation_NO_Lines,None,None,632.43,1,90
WYK,Orientation_NO_Lines,Absent,None,747.54,1,500
WYK,Orientation_NO_Lines,DownRight,UpLeft,426.26,1,185
WYK,Orientation_NO_Lines,DownLeft,Absent,699.88,1,954
WYK,Orientation_NO_Lines,None,Absent,672.13,1,387
WYK,Orientation_NO_Lines,Absent,None,608.18,1,545
WYK,Orientation_NO_Lines,DownRight,Absent,462.04,1,1039
WYK,Orientation_NO_Lines,UpRight,DownLeft,470.50,1,151
WYK,Orientation_NO_Lines,DownRight,UpLeft,653.12,1,239
WYK,Orientation_NO_Lines,UpLeft,UpLeft,802.47,1,365
WYK,Orientation_NO_Lines,Absent,DownLeft,494.89,1,652
WYK,Orientation_NO_Lines,Absent,DownRight,514.11,1,1071
WYK,Orientation_NO_Lines,DownRight,Absent,456.04,1,758
WYK,Orientation_NO_Lines,None,Absent,683.66,1,385
WYK,Orientation_NO_Lines,None,Absent,653.96,1,477
WYK,Orientation_NO_Lines,DownRight,UpLeft,593.93,1,227
WYK,Orientation_NO_Lines,DownRight,Absent,481.06,1,1033
WYK,Orientation_NO_Lines,UpLeft,UpLeft,529.64,1,379
WYK,Orientation_NO_Lines,Absent,UpLeft,537.12,1,1125
WYK,Orientation_NO_Lines,Absent,UpLeft,492.74,1,862
