# subject, trial_id, rt, incorrect
3,317,697.62,0
3,392,401.78,0
3,211,730.17,0
3,356,394.24,0
3,220,529.88,0
3,374,1458.08,0
3,350,959.69,0
3,286,433.94,0
3,283,838.65,1
3,251,636.74,0
3,280,412.34,0
3,355,488.32,0
3,245,418.50,0
3,363,405.43,0
3,203,781.79,0
3,339,494.76,0
3,221,490.48,0
3,278,317.93,0
3,379,374.35,0
3,223,650.88,0
3,397,359.94,0
3,386,675.64,0
3,233,643.01,0
3,275,1243.42,0
3,381,968.13,1
3,287,1020.62,0
3,295,741.42,0
3,264,520.92,0
3,253,500.03,0
3,308,695.37,0
3,305,545.31,0
3,282,506.80,0
3,393,382.21,0
3,235,521.77,0
3,263,499.90,0
3,236,538.69,0
3,398,513.88,0
3,284,893.15,0
3,362,1037.62,0
3,206,777.02,0
3,297,821.68,0
3,334,506.26,0
3,548,479.50,0
3,529,374.47,0
3,465,742.02,0
3,479,472.60,0
3,559,411.58,0
3,499,763.48,0
3,588,627.12,0
3,500,702.13,0
3,536,833.87,0
3,550,718.05,0
3,415,622.81,0
3,476,633.23,0
3,553,429.36,0
3,534,598.28,0
3,458,833.74,0
3,551,449.84,0
3,411,507.22,0
3,505,355.23,0
3,510,724.73,0
3,545,727.32,0
3,535,408.99,0
3,515,370.46,0
3,552,739.98,0
3,402,715.17,0
3,513,429.12,0
3,443,1150.86,0
3,532,529.20,0
3,508,701.06,0
3,549,578.41,0
3,453,808.98,0
3,464,598.25,0
3,573,973.62,0
3,444,762.93,0
3,488,844.77,0
3,600,647.76,0
3,543,575.98,0
3,463,997.33,0
3,564,496.04,0
3,524,581.79,0
3,420,813.32,0
3,556,403.02,0
3,436,499.54,0
3,450,895.46,1
3,445,746.38,1
3,584,554.27,0
3,405,535.33,0
3,416,798.17,0
3,442,663.78,0
3,410,566.58,0
3,574,374.46,0
3,540,460.22,0
3,562,452.03,0
3,477,781.43,1
3,427,559.94,0
3,557,398.15,0
3,518,757.87,0
3,583,413.12,0
3,418,442.13,0
3,504,402.65,0
3,455,697.79,0
3,404,1433.23,0
3,578,1019.00,0
3,521,978.54,1
3,523,448.87,0
3,441,479.81,0
3,474,917.80,1
3,538,666.98,0
3,484,642.19,1
3,409,1047.89,0
3,558,479.06,0
3,569,667.56,0
3,495,577.20,0
3,454,965.29,0
3,487,1045.18,0
3,587,484.18,0
3,571,541.57,0
3,494,463.91,0
3,426,535.98,0
3,414,457.35,0
3,460,451.12,0
3,468,683.66,0
3,430,557.08,0
3,423,567.50,0
3,497,650.31,0
3,554,633.34,0
3,592,555.70,0
3,530,382.17,0
3,547,520.76,0
3,449,906.88,1
3,403,522.02,0
3,576,449.27,0
3,580,426.40,0
3,522,474.01,0
3,425,709.47,0
3,594,749.23,0
3,448,1156.90,0
3,438,1136.98,0
3,433,1192.40,0
3,457,1199.87,0
3,424,1690.71,0
3,486,863.57,0
3,565,556.97,0
3,422,676.97,0
3,440,1026.91,0
3,437,1686.04,0
3,555,868.70,0
3,456,654.06,0
3,566,623.38,0
3,525,2000.00,1
3,537,881.00,0
3,417,616.48,0
3,598,1150.36,0
3,419,430.86,0
3,541,518.56,0
3,434,906.65,0
3,572,833.92,0
3,401,785.61,0
3,478,472.18,0
3,475,759.49,0
3,585,561.51,0
3,544,1111.05,0
3,408,517.76,0
3,472,857.92,0
3,482,541.54,0
3,480,407.14,0
3,512,548.67,0
3,446,741.08,0
3,590,566.57,0
3,490,1139.58,0
3,546,551.20,0
3,473,373.74,0
3,516,471.25,0
3,481,699.86,0
3,528,663.30,0
3,491,479.01,0
3,492,656.75,0
3,452,684.77,0
3,447,919.24,0
3,489,1004.03,0
3,581,735.59,0
3,466,1609.97,0
3,501,1205.53,0
3,507,2000.00,1
3,467,1021.87,0
3,514,610.57,0
3,439,484.99,0
3,563,1249.78,0
3,560,700.53,0
3,595,850.85,0
3,498,1080.44,1
3,503,449.98,1
3,413,512.26,0
3,428,447.34,0
3,597,553.64,0
3,509,1360.50,0
3,435,704.59,1
3,431,1068.24,0
3,485,1326.20,0
3,567,1095.92,0
3,421,642.56,0
3,496,647.10,0
3,407,570.43,0
3,579,627.82,0
3,561,428.85,0
3,568,545.91,0
3,517,553.40,0
3,531,821.14,0
3,542,480.28,0
3,586,431.03,0
3,533,824.98,0
3,599,722.89,0
3,582,494.56,0
3,591,453.11,0
3,493,525.18,0
3,593,413.27,0
3,469,482.41,0
3,526,519.23,0
3,577,517.91,0
3,570,679.98,0
3,520,622.90,0
3,429,603.96,0
3,502,565.45,0
3,511,497.60,0
3,589,1316.20,0
3,461,681.83,0
3,459,614.95,0
3,527,439.44,0
3,575,548.70,0
3,483,630.54,0
3,539,923.72,0
3,451,685.62,0
3,519,1683.27,1
3,406,900.18,1
3,412,1062.25,0
3,471,550.18,0
3,462,482.33,0
3,470,484.91,0
3,432,708.63,0
3,596,827.64,1
3,506,389.95,0
4,891,718.85,0
4,990,425.95,0
4,878,572.37,0
4,914,493.74,0
4,846,401.43,0
4,908,526.33,0
4,871,1035.74,0
4,907,482.58,0
4,884,1036.99,1
4,893,838.02,0
4,864,802.46,0
4,856,491.94,0
4,951,427.02,0
4,853,734.89,1
4,811,609.30,0
4,810,1017.94,1
4,825,651.64,1
4,861,572.04,1
4,975,253.71,1
4,967,528.30,0
4,832,560.23,1
4,913,562.83,0
4,918,554.65,0
4,886,608.12,0
4,841,333.81,1
4,888,503.70,0
4,814,438.78,0
4,961,460.94,0
4,875,456.68,0
4,963,501.34,0
4,855,280.85,0
4,901,277.55,1
4,867,493.44,0
4,837,396.22,1
4,978,521.13,0
4,909,531.53,0
4,808,253.31,0
4,894,418.32,0
4,879,476.67,0
4,923,587.88,0
4,925,554.26,0
4,816,513.80,0
4,829,519.31,0
4,902,507.22,0
4,833,433.50,0
4,863,336.29,1
4,931,423.01,0
4,960,631.08,0
4,905,510.39,0
4,910,709.64,0
4,930,498.93,0
4,804,694.27,0
4,944,447.35,0
4,955,582.99,0
4,840,696.16,1
4,851,402.28,0
4,999,573.14,0
4,872,620.75,0
4,900,546.03,0
4,937,502.64,0
4,887,997.36,0
4,969,473.57,0
4,892,433.10,0
4,859,290.87,0
4,818,686.80,0
4,815,514.24,0
4,852,420.94,0
4,917,499.85,0
4,806,374.26,0
4,986,478.59,0
4,945,514.45,0
4,938,482.80,0
4,927,488.32,0
4,865,271.74,0
4,953,493.48,0
4,970,414.87,0
4,959,405.72,0
4,835,555.07,0
4,885,388.39,0
4,976,467.30,0
4,911,574.58,0
4,922,528.24,0
4,985,424.17,1
4,912,542.23,0
4,823,433.27,0
4,980,414.33,0
4,949,532.36,0
4,939,508.55,0
4,857,509.18,1
4,989,439.35,0
4,849,557.39,0
4,850,563.91,0
4,819,458.87,0
4,897,418.41,0
4,817,458.18,0
4,822,343.34,0
4,870,382.14,0
4,847,505.06,0
4,921,465.58,0
4,904,584.60,0
4,947,529.48,0
4,889,446.94,0
4,997,614.88,0
4,873,845.45,0
4,844,392.08,0
4,952,399.55,0
4,973,447.16,0
4,995,533.88,0
4,830,511.04,0
4,807,538.09,0
4,801,417.40,0
4,993,406.29,0
4,977,507.70,0
4,971,545.50,0
4,898,460.04,0
4,924,483.18,0
4,915,575.78,0
4,860,627.28,0
4,948,580.96,0
4,834,547.33,0
4,809,477.51,0
4,964,431.19,0
4,968,443.56,0
4,962,387.45,0
4,854,465.36,0
4,972,692.01,0
4,805,440.20,0
4,820,469.22,0
4,994,739.90,0
4,906,701.39,0
4,926,450.55,0
4,858,359.21,0
4,936,426.38,0
4,827,518.00,0
4,903,621.38,0
4,966,524.16,0
4,998,587.40,0
4,899,456.93,0
4,956,519.19,0
4,845,373.06,0
4,916,529.27,0
4,965,661.01,0
4,848,878.84,1
4,836,391.25,1
4,983,502.45,0
4,996,621.46,0
4,803,392.16,0
4,843,370.27,0
4,987,471.69,0
4,839,534.94,1
4,991,552.21,0
4,932,713.30,0
4,957,621.96,0
4,974,714.56,0
4,942,704.42,0
4,988,582.76,0
4,813,1058.90,0
4,866,453.87,0
4,842,313.62,0
4,868,280.00,0
4,895,399.99,0
4,890,380.09,0
4,981,506.93,0
4,880,427.34,0
4,1000,516.99,0
4,934,899.23,0
4,920,578.93,0
4,950,701.87,0
4,992,634.01,0
4,935,485.91,0
4,896,562.86,0
4,821,446.08,0
4,838,283.31,0
4,831,377.87,0
4,802,670.08,0
4,826,538.62,0
4,940,495.22,0
4,958,495.85,0
4,929,471.05,0
4,984,568.54,0
4,943,907.70,0
4,933,526.75,0
4,877,300.39,0
4,941,516.26,0
4,828,1094.17,0
4,882,506.76,0
4,919,471.20,0
4,824,309.41,0
4,954,479.30,0
4,883,263.70,0
4,979,1177.22,1
4,881,1023.27,0
4,928,603.16,0
4,874,492.24,0
4,862,441.03,0
4,982,421.11,0
4,812,386.50,0
4,876,475.21,0
4,946,546.28,0
4,869,518.53,0
4,657,610.37,0
4,738,470.12,0
4,641,324.97,0
4,683,258.09,0
4,664,79.65,0
4,617,2000.00,1
4,645,251.16,0
4,717,160.82,1
4,649,405.08,0
4,611,246.23,0
4,785,454.29,0
4,666,406.00,1
4,680,283.35,1
4,719,611.74,0
4,646,399.07,0
4,714,493.64,0
4,671,703.65,0
4,711,534.05,0
4,788,393.79,0
4,725,816.12,0
4,709,534.96,0
4,699,559.06,0
4,799,440.32,0
4,634,471.30,0
4,791,533.56,0
4,681,526.37,0
4,606,380.23,0
4,704,431.74,0
4,756,587.95,0
4,613,299.94,0
4,686,390.58,0
4,753,605.49,0
4,658,365.43,0
4,774,565.66,0
4,722,556.49,0
4,755,616.81,0
4,703,465.78,0
4,784,498.71,0
4,669,496.41,0
4,685,577.27,0
4,748,1112.13,0
4,734,464.04,0
4,796,464.67,0
4,721,462.39,1
4,794,441.49,0
4,682,406.89,1
4,651,550.38,0
4,776,748.65,0
4,728,617.19,0
4,616,515.09,0
4,675,593.01,0
4,661,370.55,0
4,692,324.23,0
4,739,161.46,1
4,731,637.60,0
4,741,452.32,0
4,797,600.70,0
4,715,416.43,0
4,604,404.33,0
4,662,482.26,0
4,736,371.33,0
4,632,632.24,0
4,647,480.22,0
4,718,521.96,0
4,708,895.37,0
4,639,371.55,0
4,740,2000.00,1
4,800,681.03,0
4,618,500.65,0
4,712,542.38,0
4,701,731.83,0
4,627,531.89,0
4,730,862.26,0
4,691,478.36,0
4,630,352.78,0
4,668,425.80,0
4,745,548.75,0
4,689,665.80,0
4,713,618.50,0
4,710,471.40,0
4,759,511.16,0
4,655,512.77,0
4,652,555.48,0
4,743,472.94,0
4,696,391.38,0
4,674,317.64,0
4,620,275.23,0
4,633,584.06,0
4,775,482.95,0
4,626,364.21,0
4,690,512.58,0
4,773,560.17,0
4,705,587.22,0
4,663,450.87,0
4,644,472.06,0
4,735,465.82,0
4,621,476.24,0
4,783,450.45,0
4,737,531.32,0
4,782,490.85,0
4,615,402.46,0
4,746,364.93,0
4,638,413.49,0
4,640,237.03,0
4,790,439.22,0
4,629,386.03,1
4,795,427.77,0
4,628,734.66,0
4,798,453.48,0
4,656,359.21,0
4,653,413.65,0
4,742,442.67,0
4,602,323.93,0
4,679,366.63,0
4,610,395.64,0
4,603,410.93,0
4,752,508.44,0
4,779,499.29,0
4,648,343.36,0
4,751,493.69,0
4,760,648.93,0
4,758,617.27,0
4,665,641.38,0
4,747,495.25,0
4,607,461.63,0
4,614,609.03,0
4,770,460.94,0
4,643,444.94,0
4,609,273.37,0
4,695,320.96,0
4,676,287.35,0
4,612,431.81,0
4,761,379.60,0
4,698,398.81,0
4,619,1180.25,1
4,750,635.89,0
4,667,639.44,0
4,694,493.31,0
4,729,440.13,0
4,733,581.66,0
4,670,701.66,0
4,659,427.35,0
4,625,426.99,0
4,631,614.52,0
4,767,757.99,0
4,702,765.48,0
4,754,656.53,0
4,706,506.47,0
4,660,579.52,0
4,724,539.06,0
4,778,490.75,0
4,772,436.59,0
4,688,561.50,0
4,763,507.34,0
4,636,491.32,0
4,765,577.09,0
4,786,686.33,0
4,684,888.52,0
4,672,517.33,0
4,624,430.90,0
4,605,417.83,0
4,642,437.04,0
4,637,396.57,0
4,766,460.81,0
4,601,443.84,0
4,678,495.34,0
4,781,587.95,0
4,777,772.51,0
4,697,758.46,0
4,720,632.89,0
4,780,501.43,0
4,749,452.15,0
4,650,370.59,1
4,608,301.76,0
4,769,563.64,0
4,762,441.96,0
4,787,503.25,0
4,771,532.25,0
4,768,431.14,0
4,732,419.05,0
4,757,570.35,0
4,622,374.33,1
4,700,439.52,0
4,687,457.78,0
4,623,287.18,0
4,707,100.93,1
4,744,579.04,0
4,792,473.02,0
4,793,564.65,0
4,677,754.12,0
4,789,759.63,0
4,693,772.98,0
4,635,368.55,0
4,726,444.52,0
4,727,500.92,0
4,673,420.34,0
4,723,485.55,0
4,716,587.94,1
4,654,442.78,0
4,764,543.20,0
4,210,1098.67,0
4,348,494.63,0
4,355,492.31,0
4,253,478.27,1
4,371,584.57,0
4,392,542.16,0
4,310,483.11,0
4,309,441.67,0
4,311,455.02,0
4,214,510.44,0
4,333,508.14,1
4,375,494.09,0
4,396,518.19,0
4,245,605.92,0
4,312,445.10,0
4,230,538.69,0
4,299,437.55,0
4,223,306.09,0
4,364,482.85,0
4,289,550.02,0
4,235,803.09,0
4,282,585.51,0
4,272,492.21,0
4,284,304.98,0
4,329,448.48,0
4,373,551.84,0
4,211,865.56,0
4,292,661.71,0
4,318,547.87,0
4,321,555.34,0
4,398,837.75,0
4,304,711.20,0
4,377,498.53,0
4,369,434.58,0
4,356,463.58,0
4,285,311.59,0
4,359,762.30,0
4,374,799.04,0
4,277,552.22,0
4,376,848.34,0
4,215,594.57,0
4,328,527.69,0
4,370,499.95,0
4,239,677.66,0
4,276,817.25,0
4,209,534.13,0
4,267,429.09,0
4,342,486.47,0
4,265,500.79,0
4,256,533.70,0
4,237,508.91,0
4,331,500.73,0
4,366,525.82,0
4,316,569.50,0
4,290,540.78,0
4,228,385.82,0
4,391,419.74,0
4,347,1075.92,0
4,385,562.87,0
4,261,311.07,0
4,254,206.03,0
4,323,485.51,0
4,271,535.06,1
4,203,517.09,0
4,352,515.78,0
4,384,566.31,0
4,244,821.34,1
4,394,795.55,0
4,360,871.52,0
4,322,1443.56,0
4,320,416.83,0
4,206,316.67,0
4,353,512.03,0
4,233,363.93,0
4,258,426.19,0
4,227,374.97,0
4,231,317.86,0
4,383,458.42,0
4,213,436.53,0
4,238,473.39,0
4,372,416.29,0
4,295,420.83,0
4,208,683.68,0
4,264,246.95,0
4,226,396.30,0
4,268,256.04,0
4,216,322.23,0
4,388,618.35,0
4,266,557.32,0
4,222,607.87,0
4,252,358.01,0
4,217,231.46,0
4,324,539.32,0
4,270,447.98,0
4,257,379.14,0
4,325,449.24,0
4,242,503.67,1
4,302,475.94,0
4,232,1834.64,1
4,308,519.26,0
4,204,328.13,0
4,351,481.39,0
4,219,569.11,0
4,243,526.68,1
4,345,586.99,0
4,338,644.38,1
4,346,538.36,1
4,269,886.34,0
4,358,1393.80,0
4,202,562.76,0
4,361,113.31,1
4,263,487.70,0
4,381,511.82,0
4,399,517.33,0
4,283,472.96,0
4,363,489.25,0
4,317,499.67,0
4,224,434.74,0
4,387,596.80,0
4,365,549.50,0
4,315,579.49,0
4,319,680.90,0
4,390,680.54,0
4,205,593.12,0
4,207,495.90,0
4,246,610.02,0
4,296,513.80,0
4,300,417.56,0
4,335,836.95,0
4,378,495.14,0
4,314,491.85,0
4,330,527.71,0
4,382,523.45,0
4,212,657.15,0
4,334,626.46,0
4,336,452.93,0
4,279,546.52,1
4,229,462.04,0
4,274,487.13,0
4,273,541.57,0
4,344,609.70,0
4,349,769.82,0
4,201,940.71,0
4,225,385.57,0
4,250,486.02,0
4,255,246.93,0
4,281,185.91,0
4,288,70.12,0
4,362,603.02,0
4,339,558.63,0
4,313,572.98,0
4,293,607.85,0
4,340,558.56,0
4,221,548.44,0
4,354,557.87,0
4,249,411.73,0
4,280,560.10,0
4,343,552.92,0
4,303,493.86,0
4,395,519.93,0
4,400,460.89,0
4,341,509.46,0
4,357,649.03,0
4,332,571.37,0
4,286,436.98,1
4,397,526.67,0
4,306,687.75,0
4,305,952.56,0
4,350,735.98,0
4,291,1077.09,0
4,247,415.34,0
4,236,444.34,0
4,389,455.74,0
4,297,473.98,0
4,379,527.45,0
4,326,474.26,0
4,294,412.26,1
4,380,452.03,0
4,259,558.33,0
4,298,982.64,0
4,307,551.78,0
4,301,566.11,0
4,220,372.02,0
4,241,323.74,0
4,287,323.39,0
4,240,271.18,0
4,327,527.18,0
4,278,417.25,1
4,260,683.04,0
4,337,549.62,0
4,275,398.59,0
4,218,157.54,0
4,393,584.78,0
4,234,283.08,0
4,262,252.38,0
4,248,267.70,0
4,386,879.84,0
4,368,535.09,0
4,367,547.47,0
4,251,558.85,1
4,495,458.01,0
4,461,314.81,0
4,401,239.11,0
4,520,120.38,1
4,509,548.59,0
4,598,488.56,0
4,540,453.96,0
4,576,527.98,0
4,562,979.67,0
4,404,499.89,0
4,448,544.53,0
4,450,320.13,0
4,593,523.31,0
4,497,338.04,0
4,501,420.85,0
4,438,389.20,0
4,541,255.78,1
4,465,426.65,0
4,469,633.74,0
4,471,444.56,0
4,570,393.33,0
4,557,429.18,0
4,528,1373.99,0
4,456,937.28,0
4,521,528.92,0
4,435,434.64,0
4,467,640.73,0
4,484,432.97,0
4,595,579.39,0
4,494,892.13,0
4,563,482.81,0
4,402,304.37,0
4,581,739.44,0
4,510,2000.00,1
4,503,592.96,0
4,477,348.01,0
4,405,451.36,0
4,490,432.43,0
4,529,264.76,1
4,573,507.06,0
4,518,447.04,0
4,546,525.95,0
4,468,421.89,0
4,542,422.52,0
4,596,481.86,0
4,564,731.00,0
4,466,846.13,0
4,517,497.45,0
4,566,735.84,0
4,530,1051.51,1
4,433,753.74,0
4,514,523.46,0
4,416,538.77,0
4,589,491.44,0
4,500,298.35,0
4,515,479.98,0
4,567,872.98,0
4,492,615.30,1
4,548,630.61,0
4,555,460.02,1
4,506,573.15,0
4,409,1040.50,0
4,473,584.20,0
4,550,853.91,0
4,434,884.88,0
4,527,599.79,0
4,519,522.17,0
4,481,454.31,0
4,423,349.27,0
4,408,354.79,0
4,545,582.42,0
4,425,400.07,0
4,591,395.82,0
4,459,369.06,0
4,559,436.21,0
4,436,731.35,0
4,553,465.85,0
4,470,433.22,0
4,447,388.85,0
4,590,484.38,0
4,504,542.75,0
4,533,543.36,0
4,482,317.00,0
4,560,182.60,1
4,544,438.60,0
4,463,363.91,0
4,574,491.72,0
4,578,450.28,0
4,583,499.85,0
4,412,584.61,0
4,415,522.63,0
4,403,447.92,0
4,454,301.78,0
4,554,589.10,0
4,430,377.41,0
4,549,584.47,0
4,452,488.25,0
4,524,516.26,0
4,457,338.83,0
4,568,496.99,0
4,512,522.08,0
4,441,562.83,0
4,587,520.39,0
4,558,476.03,0
4,417,394.47,0
4,414,233.66,0
4,577,477.91,0
4,442,591.07,0
4,508,533.97,0
4,592,640.27,0
4,443,772.99,0
4,534,456.62,0
4,572,568.79,0
4,571,672.16,0
4,474,443.83,0
4,537,845.63,0
4,507,470.54,0
4,453,399.73,0
4,552,436.57,0
4,539,710.19,0
4,486,562.10,0
4,449,557.83,0
4,600,483.13,0
4,422,491.58,0
4,505,636.07,0
4,525,982.07,0
4,556,433.80,0
4,522,455.96,0
4,547,506.48,0
4,427,369.17,1
4,588,594.84,1
4,428,447.72,0
4,491,477.69,0
4,493,361.90,0
4,424,543.53,0
4,429,325.01,0
4,543,198.43,1
4,437,446.62,0
4,426,287.77,0
4,445,487.02,0
4,440,432.87,0
4,594,461.87,0
4,498,774.62,0
4,472,621.64,0
4,513,706.40,0
4,476,593.55,0
4,475,599.06,0
4,579,787.55,0
4,406,274.51,0
4,478,483.55,0
4,536,571.25,0
4,599,584.60,0
4,502,661.56,1
4,516,446.94,0
4,485,787.07,0
4,532,612.56,0
4,487,512.43,1
4,480,478.80,0
4,462,312.14,0
4,483,437.99,0
4,458,332.96,0
4,460,253.35,0
4,411,134.63,0
4,418,364.22,0
4,419,300.27,0
4,584,442.77,0
4,413,570.59,0
4,582,491.97,0
4,531,879.08,0
4,580,840.58,0
4,551,513.44,0
4,432,801.74,0
4,523,536.24,0
4,439,425.31,0
4,410,454.33,0
4,569,438.32,0
4,597,398.83,0
4,420,329.02,1
4,526,789.52,0
4,489,419.33,0
4,407,420.94,1
4,535,462.67,0
4,496,299.90,1
4,451,349.45,1
4,511,1015.42,1
4,455,557.15,0
4,479,429.62,0
4,431,366.65,0
4,499,258.68,0
4,446,389.44,0
4,488,461.50,0
4,585,660.75,0
4,561,685.84,0
4,421,865.51,0
4,538,502.18,0
4,464,517.48,0
4,444,400.71,0
4,575,126.40,1
4,565,539.93,0
4,586,555.24,0
4,137,650.49,0
4,174,519.04,0
4,139,513.81,0
4,50,649.47,0
4,116,538.56,0
4,86,423.72,0
4,103,617.12,0
4,66,461.20,0
4,156,521.51,0
4,104,691.40,0
4,23,290.87,0
4,167,258.25,1
4,7,747.11,0
4,10,431.72,0
4,44,599.65,0
4,30,419.28,0
4,56,379.80,0
4,3,272.80,0
4,63,459.34,0
4,155,308.31,1
4,24,807.94,0
4,170,489.59,0
4,183,596.87,0
4,177,624.89,0
4,88,634.35,0
4,162,543.97,0
4,15,551.46,1
4,123,757.55,0
4,18,399.09,0
4,199,626.72,0
4,110,648.89,0
4,90,1067.30,0
4,165,724.52,0
4,172,524.57,0
4,61,705.21,1
4,83,427.98,1
4,184,701.60,0
4,46,471.32,1
4,32,527.72,0
4,111,538.14,0
4,73,1171.80,0
4,6,457.20,0
4,163,994.02,0
4,121,1465.26,1
4,78,447.35,0
4,91,507.67,0
4,198,687.35,0
4,194,500.12,0
4,197,582.93,0
4,200,448.55,0
4,150,729.01,1
4,72,442.96,0
4,130,590.35,0
4,151,711.33,0
4,181,1640.48,0
4,145,1041.35,0
4,43,513.62,0
4,149,618.94,0
4,58,481.61,0
4,76,191.65,0
4,39,441.78,0
4,106,603.85,0
4,144,598.60,0
4,101,604.13,0
4,126,579.32,0
4,71,678.76,1
4,120,625.58,0
4,20,442.28,1
4,153,598.46,0
4,84,452.33,0
4,67,300.33,0
4,191,685.49,0
4,57,464.98,0
4,26,539.99,0
4,173,669.77,0
4,182,551.03,0
4,147,636.77,0
4,132,637.40,0
4,112,503.99,0
4,119,486.04,0
4,94,496.46,0
4,186,554.82,0
4,142,663.06,0
4,102,649.03,0
4,107,530.28,0
4,77,786.28,0
4,85,500.25,0
4,69,284.65,0
4,95,738.29,0
4,168,489.43,0
4,62,604.53,0
4,161,536.67,0
4,4,625.35,0
4,157,526.19,0
4,189,966.15,0
4,49,399.27,0
4,129,567.22,0
4,160,864.31,0
4,100,398.23,0
4,185,694.36,0
4,196,635.30,0
4,178,268.04,1
4,175,675.70,0
4,96,410.19,0
4,25,345.26,0
4,117,732.37,0
4,54,827.93,0
4,127,715.06,0
4,97,586.53,0
4,75,418.88,0
4,1,357.86,0
4,52,505.25,0
4,5,343.46,0
4,42,427.27,0
4,115,816.34,0
4,21,514.64,0
4,60,509.40,0
4,169,536.45,0
4,55,343.34,0
4,176,624.78,0
4,36,508.01,0
4,13,303.16,0
4,40,491.65,0
4,114,478.58,0
4,159,901.91,0
4,82,943.62,0
4,113,718.23,0
4,17,434.15,0
4,70,441.63,0
4,65,423.65,0
4,164,558.33,0
4,38,463.07,0
4,53,471.54,0
4,45,394.88,0
4,136,1247.73,0
4,148,708.26,0
4,134,488.74,0
4,146,544.15,0
4,93,779.62,1
4,99,404.53,1
4,118,570.50,1
4,105,628.87,0
4,87,444.58,0
4,158,535.22,0
4,180,997.66,0
4,48,482.67,1
4,92,254.34,0
4,51,317.58,0
4,80,200.81,0
4,27,57.61,0
4,152,51.38,1
4,124,517.75,0
4,138,401.95,0
4,74,514.12,1
4,19,264.26,0
4,141,948.83,0
4,190,999.35,0
4,81,777.89,0
4,179,310.83,0
4,125,682.29,0
4,29,457.88,1
4,64,799.97,1
4,79,305.51,1
4,133,1429.40,0
4,195,483.88,0
4,166,282.95,1
4,37,655.39,1
4,34,493.59,0
4,89,439.42,0
4,187,619.12,0
4,33,451.45,0
4,41,275.00,0
4,171,482.07,0
4,47,381.92,0
4,98,414.84,0
4,188,476.13,0
4,68,396.53,0
4,131,472.51,0
4,22,1109.12,0
4,12,481.60,1
4,135,566.37,0
4,193,646.26,0
4,192,522.62,0
4,143,416.60,0
4,16,362.44,1
4,109,449.18,0
4,154,693.42,0
4,2,557.07,0
4,11,420.72,0
4,14,271.65,0
4,108,549.18,0
4,9,511.66,0
4,35,400.75,0
4,28,335.83,0
4,140,548.78,0
4,8,499.51,0
4,31,512.86,1
4,122,552.63,0
4,59,495.53,0
4,128,570.51,0
5,19,1086.62,0
5,195,618.57,0
5,67,659.31,0
5,182,676.57,0
5,9,611.64,0
5,24,548.67,0
5,133,603.11,0
5,169,684.95,0
5,26,959.55,0
5,124,1045.29,0
5,200,1295.43,1
5,104,1005.45,0
5,80,1104.90,0
5,192,989.09,0
5,165,708.91,0
5,131,681.16,0
5,180,709.18,0
5,109,775.36,0
5,134,770.12,0
5,85,673.88,0
5,61,429.90,0
5,171,827.77,0
5,75,1505.49,0
5,168,939.59,0
5,157,747.46,0
5,64,601.33,0
5,135,628.37,0
5,163,552.68,0
5,30,718.67,0
5,25,417.93,0
5,197,531.08,0
5,188,726.42,0
5,178,1288.68,0
5,42,711.04,0
5,128,857.46,0
5,92,570.42,0
5,110,571.04,0
5,175,1254.63,0
5,15,1252.32,0
5,29,726.54,0
5,91,1257.49,0
5,177,545.80,0
5,62,790.07,0
5,20,1036.29,0
5,43,757.08,0
5,81,584.52,0
5,159,621.35,0
5,103,654.26,0
5,34,668.59,0
5,145,531.25,0
5,36,906.63,0
5,23,910.19,0
5,158,595.76,0
5,198,707.93,0
5,76,614.63,0
5,8,725.82,0
5,71,514.12,0
5,18,637.06,0
5,70,454.71,0
5,118,622.66,0
5,59,585.12,0
5,184,626.84,0
5,66,545.28,0
5,199,515.57,0
5,155,659.06,0
5,58,708.61,0
5,166,685.75,0
5,130,770.52,0
5,149,578.40,0
5,129,577.07,0
5,107,611.94,0
5,35,782.82,0
5,88,645.48,0
5,105,612.84,0
5,53,793.51,0
5,106,849.90,0
5,126,718.44,0
5,153,1496.94,0
5,121,849.83,0
5,112,601.94,0
5,6,2000.00,1
5,139,761.70,0
5,54,616.54,0
5,147,689.57,0
5,5,722.49,0
5,27,692.78,0
5,3,512.40,0
5,150,1038.45,0
5,97,821.86,0
5,13,911.53,0
5,99,505.12,0
5,45,640.77,0
5,37,486.81,0
5,116,679.21,0
5,11,744.41,0
5,69,743.09,0
5,31,549.98,0
5,186,573.11,0
5,65,676.47,0
5,63,671.23,0
5,154,606.30,0
5,21,758.58,0
5,95,1508.70,0
5,196,1078.81,0
5,113,718.39,0
5,174,908.84,0
5,33,1274.43,0
5,10,635.15,0
5,172,699.38,0
5,84,1183.36,0
5,162,610.61,0
5,142,1168.96,0
5,143,807.56,0
5,73,593.91,0
5,68,1080.82,0
5,51,549.17,0
5,79,536.10,0
5,17,632.61,0
5,141,913.08,0
5,14,628.00,0
5,7,808.66,0
5,44,793.63,0
5,183,1511.46,1
5,176,811.52,0
5,151,667.34,0
5,72,551.53,0
5,82,956.26,0
5,28,445.16,0
5,2,464.37,0
5,167,549.15,0
5,148,565.43,0
5,185,764.69,0
5,194,635.18,0
5,16,989.03,0
5,132,903.55,0
5,78,780.89,0
5,114,888.17,0
5,100,630.48,0
5,191,804.30,0
5,179,680.66,0
5,98,527.67,0
5,122,1390.31,0
5,1,629.71,0
5,144,1597.05,1
5,187,1763.03,0
5,94,645.29,0
5,152,503.06,0
